ID,Centrality,Optimality,recon3_genes,Lewis2010_genes,VMH_gene_IDs,KEGG_genes,Name,Reaction,Node type
MTHFDmNeuron,0.02145444990495342,9.65388116445886e-16,"25902, 4522, 10797",25902,NA,NA,"methylenetetrahydrofolate dehydrogenase (NADP), mitochondrial Neuron",mlthf[mN] + nadp[mN] <=> methf[mN] + nadph[mN],Neuron
MTHFDmNeuron,0.02145444990495342,9.65388116445886e-16,"25902, 4522, 10797, 4524, 100287639, 441024",25902,NA,NA,"methylenetetrahydrofolate dehydrogenase (NADP), mitochondrial Neuron",mlthf[mN] + nadp[mN] <=> methf[mN] + nadph[mN],Neuron
NABTNOmNeuron,0.5317786162519125,9.491235011158273e-18,"8854, 8854, 501, 224, 223, 8854, 216","8659, 219, 217",NA,NA,N4-Acetylaminobutanal:NAD+ oxidoreductase (m) Neuron,h2o[mN] + n4abutn[mN] + nad[mN] --> 4aabutn[mN] + 2.0 h[mN] + nadh[mN],Neuron
NDPK10mNeuron,0.03085572777145567,0,"4832, 4830, 29922, 10201, 29922, 4831, 4830",4833,NA,NA,"nucleoside-diphosphate kinase (ATP:dIDP), mitochondrial Neuron",atp[mN] + didp[mN] <=> adp[mN] + ditp[mN],Neuron
NDPK10mNeuron,0.03085572777145567,0,"4832, 4830, 29922, 10201, 29922, 4831, 4830, 4833",4833,NA,NA,"nucleoside-diphosphate kinase (ATP:dIDP), mitochondrial Neuron",atp[mN] + didp[mN] <=> adp[mN] + ditp[mN],Neuron
NDPK1mNeuron,0.03281830519668997,0,"10201, 4833",4833,NA,NA,"nucleoside-diphosphate kinase (ATP:GDP), mitochondrial Neuron",atp[mN] + gdp[mN] <=> adp[mN] + gtp[mN],Neuron
NDPK1mNeuron,0.03281830519668997,0,"4832, 4830, 29922, 10201, 29922, 4831, 4830, 4833",4833,NA,NA,"nucleoside-diphosphate kinase (ATP:GDP), mitochondrial Neuron",atp[mN] + gdp[mN] <=> adp[mN] + gtp[mN],Neuron
NDPK2mNeuron,0.03085572777026865,0,"4832, 4830, 29922, 10201, 29922, 4831, 4830",4833,NA,NA,"nucleoside-diphosphate kinase (ATP:UDP), mitochondrial Neuron",atp[mN] + udp[mN] <=> adp[mN] + utp[mN],Neuron
NDPK3mNeuron,0.033433767912760384,0,"10201, 4833",4833,NA,NA,"nucleoside-diphosphate kinase (ATP:CDP), mitochondrial Neuron",atp[mN] + cdp[mN] <=> adp[mN] + ctp[mN],Neuron
NDPK3mNeuron,0.033433767912760384,0,"4832, 4830, 29922, 10201, 29922, 4831, 4830, 4833",4833,NA,NA,"nucleoside-diphosphate kinase (ATP:CDP), mitochondrial Neuron",atp[mN] + cdp[mN] <=> adp[mN] + ctp[mN],Neuron
NDPK4mNeuron,0.03085891472470182,0,4833,4833,NA,NA,"nucleoside-diphosphate kinase (ATP:dTDP), mitochondrial Neuron",atp[mN] + dtdp[mN] <=> adp[mN] + dttp[mN],Neuron
NDPK4mNeuron,0.03085891472470182,0,"4832, 4830, 29922, 10201, 29922, 4831, 4830, 4833",4833,NA,NA,"nucleoside-diphosphate kinase (ATP:dTDP), mitochondrial Neuron",atp[mN] + dtdp[mN] <=> adp[mN] + dttp[mN],Neuron
NDPK5mNeuron,0.03085891472497577,0,"10201, 4833",4833,NA,NA,"nucleoside-diphosphate kinase (ATP:dGDP), mitochondrial Neuron",atp[mN] + dgdp[mN] <=> adp[mN] + dgtp[mN],Neuron
NDPK5mNeuron,0.03085891472497577,0,"4832, 4830, 29922, 10201, 29922, 4831, 4830, 4833",4833,NA,NA,"nucleoside-diphosphate kinase (ATP:dGDP), mitochondrial Neuron",atp[mN] + dgdp[mN] <=> adp[mN] + dgtp[mN],Neuron
NDPK6mNeuron,0.03366012548240799,0,"10201, 4833",4833,NA,NA,"nucleoside-diphosphate kinase (ATP:dUDP), mitochondrial Neuron",atp[mN] + dudp[mN] <=> adp[mN] + dutp[mN],Neuron
NDPK6mNeuron,0.03366012548240799,0,"4832, 4830, 29922, 10201, 29922, 4831, 4830, 4833",4833,NA,NA,"nucleoside-diphosphate kinase (ATP:dUDP), mitochondrial Neuron",atp[mN] + dudp[mN] <=> adp[mN] + dutp[mN],Neuron
NDPK7mNeuron,0.03085891472420608,0,4833,4833,NA,NA,"nucleoside-diphosphate kinase (ATP:dCDP), mitochondrial Neuron",atp[mN] + dcdp[mN] <=> adp[mN] + dctp[mN],Neuron
NDPK7mNeuron,0.03085891472420608,0,"4832, 4830, 29922, 10201, 29922, 4831, 4830, 4833",4833,NA,NA,"nucleoside-diphosphate kinase (ATP:dCDP), mitochondrial Neuron",atp[mN] + dcdp[mN] <=> adp[mN] + dctp[mN],Neuron
NDPK8mNeuron,0.03080739960361568,0,"10201, 4833",4833,NA,NA,"nucleoside-diphosphate kinase (ATP:dADP), mitochondrial Neuron",atp[mN] + dadp[mN] <=> adp[mN] + datp[mN],Neuron
NDPK8mNeuron,0.03080739960361568,0,"4832, 4830, 29922, 10201, 29922, 4831, 4830, 4833",4833,NA,NA,"nucleoside-diphosphate kinase (ATP:dADP), mitochondrial Neuron",atp[mN] + dadp[mN] <=> adp[mN] + datp[mN],Neuron
NDPK9mNeuron,0.03085572777069117,0,"4832, 4830, 29922, 10201, 29922, 4831, 4830",4833,NA,NA,"nucleoside-diphosphate kinase (ATP:IDP), mitochondrial Neuron",atp[mN] + idp[mN] <=> adp[mN] + itp[mN],Neuron
NH4t3rNeuron,0.13175073927275976,0.2551643238024937,"57127, 6005",57127,NA,NA,ammonia transport via proton antiport Neuron,h[I] + nh4[cN] <=> h[cN] + nh4[I],Neuron
NMNATmNeuron,0.5048787311964592,0.29686681418410393,349565,349565,NA,NA,"nicotinamide-nucleotide adenylyltransferase, mitochondrial Neuron",atp[mN] + h[mN] + nmn[mN] --> nad[mN] + ppi[mN],Neuron
NNATmNeuron,0.47895428807107393,6.738776857922374e-16,NA,349565,NA,NA,"nicotinate-nucleotide adenylyltransferase, mitochondrial Neuron",atp[mN] + h[mN] + nicrnt[mN] --> dnad[mN] + ppi[mN],Neuron
NTD1mNeuron,0.20237563162255415,0,56953,56953,NA,NA,"5'-nucleotidase (dUMP),mitochondrial Neuron",dump[mN] + h2o[mN] --> duri[mN] + pi[mN],Neuron
NTD1mNeuron,0.20237563162255415,0,"30833, 5251, 56953, 4907, 84618, 22978, 51251, 93034, 93034",56953,NA,NA,"5'-nucleotidase (dUMP),mitochondrial Neuron",dump[mN] + h2o[mN] --> duri[mN] + pi[mN],Neuron
NTD2mNeuron,0.1948988984326548,0,"51205, 54, 55, 53, 4907, 51251",56953,NA,NA,"5'-nucleotidase (UMP), mitochondrial Neuron",h2o[mN] + ump[mN] --> pi[mN] + uri[mN],Neuron
NTD5mNeuron,0.19016315431475167,4.745617505579137e-18,56953,56953,NA,NA,"5'-nucleotidase (dTMP), mitochondrial Neuron",dtmp[mN] + h2o[mN] --> pi[mN] + thymd[mN],Neuron
NTD5mNeuron,0.19016315431475167,4.745617505579137e-18,"51205, 54, 55, 53, 30833, 56953, 4907, 84618, 22978, 51251, 93034",56953,NA,NA,"5'-nucleotidase (dTMP), mitochondrial Neuron",dtmp[mN] + h2o[mN] --> pi[mN] + thymd[mN],Neuron
NaKtNeuron,0.14136223705540402,0.8142410713786291,"23439, 476, 481, 480, 478, 477, 482, 483","477, 481, 480, 476, 482, 478, 483",NA,NA,Na+/K+ exchanging ATPase Neuron,atp[cN] + h2o[cN] + 2.0 k[I] + 3.0 na1[cN] --> adp[cN] + h[cN] + 2.0 k[cN] + 3.0 na1[I] + pi[cN],Neuron
O2StNeuron,0.011898883859907743,0,,,NA,NA,superoxide anion transport via diffusion (extracellular) Neuron,o2s[cN] <=> o2s[I],Neuron
O2StNeuron,0.011898883859907743,0,,,NA,NA,superoxide anion transport via diffusion (extracellular) Neuron,o2s[cN] <=> o2s[I],Neuron
O2StmNeuron,0.03403503120372455,0,,,NA,NA,superoxide anion transport via diffusion (mitochondria) Neuron,o2s[cN] <=> o2s[mN],Neuron
O2StmNeuron,0.03403503120372455,0,,,NA,NA,superoxide anion transport via diffusion (mitochondria) Neuron,o2s[cN] <=> o2s[mN],Neuron
O2tNeuron,0.004002409523822959,0.5948953862997172,,,NA,NA,o2 transport (diffusion) Neuron,o2[I] <=> o2[cN],Neuron
O2tNeuron,0.004002409523822959,0.5948953862997172,,,NA,NA,o2 transport (diffusion) Neuron,o2[I] <=> o2[cN],Neuron
O2tmNeuron,0.022189536220490278,0.5948953862997172,,,NA,NA,O2 transport (diffusion) Neuron,o2[cN] <=> o2[mN],Neuron
O2tmNeuron,0.022189536220490278,0.5948953862997172,,,NA,NA,O2 transport (diffusion) Neuron,o2[cN] <=> o2[mN],Neuron
OCOAT1mNeuron,0.0075955432950815865,0.40833999354103945,"64064, 5019",5019,NA,NA,3-oxoacid CoA-transferase Neuron,acac[mN] + succoa[mN] <=> aacoa[mN] + succ[mN],Neuron
OIVD1mNeuron,0.10371291496578755,0,"1738, 1629, 594, 593, 594","1738, 1629, 594, 593",NA,NA,"2-oxoisovalerate dehydrogenase (acylating; 4-methyl-2-oxopentaoate), mitochondrial Neuron",4mop[mN] + coa[mN] + nad[mN] --> co2[mN] + ivcoa[mN] + nadh[mN],Neuron
OIVD2mNeuron,0.1036208616930055,1.0039196743396377e-29,"1738, 1629, 594, 593, 594","1738, 1629, 594, 593",NA,NA,"2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxobutanoate), mitochondrial Neuron",3mob[mN] + coa[mN] + nad[mN] --> co2[mN] + ibcoa[mN] + nadh[mN],Neuron
OIVD3mNeuron,0.10362200218536746,2.8416077817186307e-30,"1738, 1629, 594, 593, 594","1738, 1629, 594, 593",NA,NA,"2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxopentanoate), mitochondrial Neuron",3mop[mN] + coa[mN] + nad[mN] --> 2mbcoa[mN] + co2[mN] + nadh[mN],Neuron
ORNTArmNeuron,0.021852823226330097,0,4942,4942,NA,NA,ornithine transaminase reversible (m) Neuron,akg[mN] + orn[mN] <=> glu-L[mN] + glu5sa[mN],Neuron
ORNt3mNeuron,0.606467645430616,2.847370503347482e-17,"83884, 10166",83884,NA,NA,ornithine mitochondrial transport via proton antiport Neuron,h[cN] + orn[mN] <=> h[mN] + orn[cN],Neuron
ORNt4mNeuron,0.618331812467068,5.694741006694964e-17,"83884, 10166",83884,NA,NA,ornithine mitochondrial transport exchange with citruline Neuron,citr-L[cN] + h[cN] + orn[mN] <=> citr-L[mN] + h[mN] + orn[cN],Neuron
ORNtiDFNeuron,0.007234438063635427,9.111585610711943e-16,"6541, 6542, 84889","6541, 84889",NA,NA,ornithine transport via diffusion (extracellular to cytosol) Neuron,orn[I] --> orn[cN],Neuron
P45011A1mNeuron,0.6401058904025825,0.2968668141841053,1583,1583,NA,NA,"Cytochrome P450 11A1, mitochondrial [Precursor] Neuron",chsterol[mN] + h[mN] + nadph[mN] + 2.0 o2[mN] --> 4mptnl[mN] + 2.0 h2o[mN] + nadp[mN] + prgnlone[mN],Neuron
P5CDmNeuron,0.5607482881320363,2.3728087527895682e-17,"8659, 8659",8659,NA,NA,"1-pyrroline-5-carboxylate dehydrogenase, mitochondrial Neuron",1pyr5c[mN] + 2.0 h2o[mN] + nad[mN] --> glu-L[mN] + h[mN] + nadh[mN],Neuron
PCFLOPmNeuron,0.12880278175260743,0.15069627744127104,57194,57194,NA,NA,phosphatidylcholine flippase Neuron,atp[cN] + h2o[cN] + pchol_hs[mN] --> adp[cN] + h[cN] + pchol_hs[cN] + pi[cN],Neuron
PDHmNeuron,0.10142345864261734,0.40833999354103945,"1738, 8050, 5160, 5161, 5162, 1737","8050, 1738, 5162, 5161, 1737, 5160",NA,NA,pyruvate dehydrogenase Neuron,coa[mN] + nad[mN] + pyr[mN] --> accoa[mN] + co2[mN] + nadh[mN],Neuron
PEFLIPNeuron,0.1228902718851002,0.15069627744127104,"57194, 5244, 10396","57194, 10396",NA,NA,phosphatidylethanolamine flippase Neuron,atp[cN] + h2o[cN] + pe_hs[I] --> adp[cN] + h[cN] + pe_hs[cN] + pi[cN],Neuron
PEFLIPmNeuron,0.11927663174617362,0.1791162903049741,"57194, 5244, 10396","57194, 10396",NA,NA,phosphatidylethanolamine flippase Neuron,atp[cN] + h2o[cN] + pe_hs[cN] --> adp[cN] + h[cN] + pe_hs[mN] + pi[cN],Neuron
PEFLIPmNeuron,0.11927663174617362,0.1791162903049741,"57194, 10396","57194, 10396",NA,NA,phosphatidylethanolamine flippase Neuron,atp[cN] + h2o[cN] + pe_hs[cN] --> adp[cN] + h[cN] + pe_hs[mN] + pi[cN],Neuron
PETOHMmhsNeuron,0.44830011336413694,3.701581654351726e-16,"5833, 10400, 10400, 10400, 122970, 10005, 2168",10400,NA,NA,phosphatidylethanolamine N-methyltransferase Neuron,3.0 amet[mN] + pe_hs[mN] --> 3.0 ahcys[mN] + 3.0 h[mN] + pchol_hs[mN],Neuron
PETOHMmhsNeuron,0.44830011336413694,3.701581654351726e-16,"10400, 10400, 10400",10400,NA,NA,phosphatidylethanolamine N-methyltransferase Neuron,3.0 amet[mN] + pe_hs[mN] --> 3.0 ahcys[mN] + 3.0 h[mN] + pchol_hs[mN],Neuron
PGLNeuron,0.08161715040124484,2.3728087527895682e-17,"10165, 8604, 8714, 6565, 9563, 23169, 80146, 54578, 54600, 54658, 6564, 25796, 21",25796,NA,NA,6-phosphogluconolactonase Neuron,6pgl[cN] + h2o[cN] --> 6pgc[cN] + h[cN],Neuron
PHCDmNeuron,0.5342544712995075,2.3728087527895682e-17,"8659, 8659",8659,NA,NA,L-1-pyrroline-3-hydroxy-5-carboxylate dehydrogenase Neuron,1p3h5c[mN] + 2.0 h2o[mN] + nad[mN] --> e4hglu[mN] + h[mN] + nadh[mN],Neuron
PHCHGSmNeuron,0.5213388954229078,5.22017925613705e-17,,,NA,NA,"L-1-Pyrroline-3-hydroxy-5-carboxylate spontaneous conversion to L-4-Hydroxyglutamate semialdehyde, mitochondrial Neuron",1p3h5c[mN] + h2o[mN] + h[mN] <=> 4hglusa[mN],Neuron
PHEMEtmNeuron,0.041016297088311025,0,,,NA,NA,Heme transport to cytosol Neuron,pheme[mN] <=> pheme[cN],Neuron
PHETA1mNeuron,0.01506104605424751,0,"2806, 6898",2806,NA,NA,phenylalanine transaminase (m) Neuron,akg[mN] + phe-L[mN] <=> glu-L[mN] + phpyr[mN],Neuron
PHETA1mNeuron,0.01506104605424751,0,"2805, 2806, 6898",2806,NA,NA,phenylalanine transaminase (m) Neuron,akg[mN] + phe-L[mN] <=> glu-L[mN] + phpyr[mN],Neuron
PIt2mNeuron,0.7185261320851423,0.8581238802303918,NA,5250,NA,NA,"phosphate transporter, mitochondrial Neuron",h[cN] + pi[cN] <=> h[mN] + pi[mN],Neuron
PIt7Neuron,0.01329488100684826,0,"6568, 10786, 10050, 10246, 6569, 10568","57084, 10568, 6569",NA,NA,phosphate transport in/out via three Na+ symporter Neuron,3.0 na1[I] + pi[I] <=> 3.0 na1[cN] + pi[cN],Neuron
PNTKmNeuron,0.4719049469642309,0.17911629030497433,"55229, 79646, 80025, 53354, 80025, 80025, 53354, 53354, 80025",80025,NA,NA,pantothenate kinase (mitochondrial) Neuron,atp[mN] + pnto-R[mN] --> 4ppan[mN] + adp[mN] + h[mN],Neuron
PPA2mNeuron,0.5452420313727424,2.5151772779569426e-16,,,NA,NA,"inorganic triphosphatase, mitochondrial Neuron",h2o[mN] + pppi[mN] --> h[mN] + pi[mN] + ppi[mN],Neuron
PPA2mNeuron,0.5452420313727424,2.5151772779569426e-16,"8854, 8854, 501, 224, 223, 8854, 216, 57818, 92579, 2538, 160728, 27068, 27068, 27068, 27068, 8612, 8613, 8611, 8611, 64077, 5464",,NA,NA,"inorganic triphosphatase, mitochondrial Neuron",h2o[mN] + pppi[mN] --> h[mN] + pi[mN] + ppi[mN],Neuron
PPAtNeuron,0.012502434538336073,0.26131925971246545,,,NA,NA,"Propionate transport, diffusion Neuron",ppa[I] --> ppa[cN],Neuron
PPAtNeuron,0.012502434538336073,0.26131925971246545,"8854, 8854, 501, 224, 223, 8854, 216, 57818, 92579, 2538, 160728, 27068, 27068, 27068, 27068, 8612, 8613, 8611, 8611, 64077, 5464",,NA,NA,"Propionate transport, diffusion Neuron",ppa[I] --> ppa[cN],Neuron
PPAtmNeuron,0.04200571351749416,0,,,NA,NA,"Propionate transport, diffusion Neuron",ppa[cN] --> ppa[mN],Neuron
PPAtmNeuron,0.04200571351749416,0,,,NA,NA,"Propionate transport, diffusion Neuron",ppa[cN] --> ppa[mN],Neuron
PPAtmNeuron,0.04200571351749416,0,"8854, 8854, 501, 224, 223, 8854, 216, 57818, 92579, 2538, 160728, 27068, 27068, 27068, 27068, 8612, 8613, 8611, 8611, 64077, 5464",,NA,NA,"Propionate transport, diffusion Neuron",ppa[cN] --> ppa[mN],Neuron
PPBNGSNeuron,0.08736574827764224,9.965796761716188e-17,"210, 210",210,NA,NA,porphobilinogen synthase Neuron,2.0 5aop[cN] --> 2.0 h2o[cN] + h[cN] + ppbng[cN],Neuron
PPCOACmNeuron,0.501868871146707,5.837109531862367e-16,NA,"5095, 5096",NA,NA,"Propionyl-CoA carboxylase, mitochondrial Neuron",atp[mN] + hco3[mN] + ppcoa[mN] --> adp[mN] + h[mN] + mmcoa-S[mN] + pi[mN],Neuron
PPCOAOmNeuron,0.020918767975528125,7.592988008926619e-17,NA,"34, 36, 28976, 80724, 27034",NA,NA,"Propanoyl-CoA:FAD 2,3-oxidoreductase, mitochondrial Neuron",fad[mN] + ppcoa[mN] --> fadh2[mN] + prpncoa[mN],Neuron
PPPG9tmNeuron,0.007480811603235442,0,,,NA,NA,protoporphyrinogen IX mitochondrial transport Neuron,pppg9[cN] <=> pppg9[mN],Neuron
PPPGOmNeuron,0.1390727693422221,1.5375800718076405e-15,5498,5498,NA,NA,"protoporphyrinogen oxidase, mitochondrial Neuron",3.0 o2[mN] + 2.0 pppg9[mN] --> 6.0 h2o[mN] + 2.0 ppp9[mN],Neuron
PRGNLONEtmNeuron,0.04020518436381566,0,,,NA,NA,pregnenolone intracellular transport Neuron,prgnlone[cN] <=> prgnlone[mN],Neuron
PRO1xmNeuron,0.46372990825322,6.54895215769921e-16,58510,5625,NA,NA,"proline oxidase (NAD), mitochondrial Neuron",nad[mN] + pro-L[mN] --> 1pyr5c[mN] + 2.0 h[mN] + nadh[mN],Neuron
PROD2mNeuron,0.5275027373715799,0.15069627744127198,5625,5625,NA,NA,Proline dehydrogenase (m) Neuron,fad[mN] + pro-L[mN] --> 1pyr5c[mN] + fadh2[mN] + h[mN],Neuron
PROD2mNeuron,0.5275027373715799,0.15069627744127198,"5625, 58510",5625,NA,NA,Proline dehydrogenase (m) Neuron,fad[mN] + pro-L[mN] --> 1pyr5c[mN] + fadh2[mN] + h[mN],Neuron
PROt2rNeuron,0.1298684137647223,2.845094663209406e-32,"206358, 153201",206358,NA,NA,L-proline reversible transport via proton symport Neuron,h[I] + pro-L[I] <=> h[cN] + pro-L[cN],Neuron
PROtmNeuron,0.004946980753556147,0,,,NA,NA,"L-proline transport, mitochondrial Neuron",pro-L[cN] <=> pro-L[mN],Neuron
PRPNCOAHYDmNeuron,0.13469238524033408,7.592988008926619e-17,NA,"3030, 3032, 549, 1892",NA,NA,Propenoyl-CoA hydrolase (m) Neuron,h2o[mN] + prpncoa[mN] --> 3hpcoa[mN],Neuron
PSFLIPNeuron,0.12289027188394606,0.15069627744127104,"57194, 10396","57194, 10396",NA,NA,phosphatidylserine flippase Neuron,atp[cN] + h2o[cN] + ps_hs[I] --> adp[cN] + h[cN] + pi[cN] + ps_hs[cN],Neuron
PSFLIPmNeuron,0.11467570942749379,0.15069627744127104,"57194, 10396","57194, 10396",NA,NA,phosphatidylserine flippase Neuron,atp[cN] + h2o[cN] + ps_hs[cN] --> adp[cN] + h[cN] + pi[cN] + ps_hs[mN],Neuron
PSFLIPmNeuron,0.11467570942749379,0.15069627744127104,"57194, 10396","57194, 10396",NA,NA,phosphatidylserine flippase Neuron,atp[cN] + h2o[cN] + ps_hs[cN] --> adp[cN] + h[cN] + pi[cN] + ps_hs[mN],Neuron
PYLALDOXmNeuron,0.5317786162644366,9.491235011158273e-18,NA,"8659, 219, 217",NA,NA,Perillyl aldehyde:NAD+ oxidoreductase (m) Neuron,h2o[mN] + nad[mN] + pylald[mN] --> 2.0 h[mN] + nadh[mN] + peracd[mN],Neuron
PYRt2mNeuron,0.617768029323684,0.4083399935410395,6566,6566,NA,NA,pyruvate mitochondrial transport via proton symport Neuron,h[cN] + pyr[cN] <=> h[mN] + pyr[mN],Neuron
PYRt2rNeuron,0.1283422512892586,2.845094663209406e-32,"9123, 9194, 6566","6566, 9194, 9123",NA,NA,pyruvate reversible transport via proton symport Neuron,h[I] + pyr[I] <=> h[cN] + pyr[cN],Neuron
RPENeuron,0.030462640881075156,0,"6564, 6120, 6120",6120,NA,NA,ribulose 5-phosphate 3-epimerase Neuron,ru5p-D[cN] <=> xu5p-D[cN],Neuron
RPINeuron,0.01802959430963559,0,"6565, 22934, 6564",22934,NA,NA,ribose-5-phosphate isomerase Neuron,r5p[cN] <=> ru5p-D[cN],Neuron
SACCD3mNeuron,0.5347704988884466,2.7999143282916905e-16,10157,10157,NA,NA,"saccharopine dehydrogenase (NADP, L-lysine forming), mitochondrial Neuron",akg[mN] + h[mN] + lys-L[mN] + nadph[mN] --> h2o[mN] + nadp[mN] + saccrp-L[mN],Neuron
SACCD4mNeuron,0.5423932520273176,2.3728087527895682e-17,10157,10157,NA,NA,"saccharopine dehydrogenase (NAD, L-glutamate forming), mitochondrial Neuron",h2o[mN] + nadp[mN] + saccrp-L[mN] --> L2aadp6sa[mN] + glu-L[mN] + h[mN] + nadph[mN],Neuron
SARCStmNeuron,0.013357664125626894,0,,,NA,NA,Sarcosine transport (mitochondrial) Neuron,sarcs[cN] --> sarcs[mN],Neuron
SARDHmNeuron,0.029441685346304373,1.8982470022316547e-17,1757,1757,NA,NA,Sarcosine dehydrogenase (m) Neuron,fad[mN] + sarcs[mN] + thf[mN] --> fadh2[mN] + gly[mN] + mlthf[mN],Neuron
SERGLNexRNeuron,9.880643207730063e-4,7.592988008926618e-16,"6520, 56301","6520, 56301",NA,NA,L-Serine/Glutamine reversible exchange Neuron,gln-L[cN] + ser-L[I] --> gln-L[I] + ser-L[cN],Neuron
SERGLYexRNeuron,0.002380287178616725,2.007720833456609e-15,"6520, 56301","6520, 56301",NA,NA,L-Serine/Glycine reversible exchange Neuron,gly[cN] + ser-L[I] <=> gly[I] + ser-L[cN],Neuron
SERt4Neuron,0.0033602205269686798,1.3667378416067913e-15,"11254, 57393, 59272, 54407, 340024, 81539, 55089","11254, 81539, 54407",NA,NA,L-serine via sodium symport Neuron,na1[I] + ser-L[I] --> na1[cN] + ser-L[cN],Neuron
SLDxmNeuron,0.4639906350297333,1.423685251673741e-17,"4190, 130752",4191,NA,NA,"L-sulfolactate dehydrogenase (NAD+), mitochondrial Neuron",nad[mN] + sl-L[mN] <=> 3spyr[mN] + h[mN] + nadh[mN],Neuron
SPODMmNeuron,0.4627551867594494,2.4392473978676763e-15,6648,6648,NA,NA,superoxide dismutase Neuron,2.0 h[mN] + 2.0 o2s[mN] --> h2o2[mN] + o2[mN],Neuron
SPODMmNeuron,0.4627551867594494,2.4392473978676763e-15,"6649, 6648, 6647",6648,NA,NA,superoxide dismutase Neuron,2.0 h[mN] + 2.0 o2s[mN] --> h2o2[mN] + o2[mN],Neuron
SSALxmNeuron,0.5448209796560715,9.39632266104669e-16,NA,7915,NA,NA,succinate-semialdehyde dehydrogenase (NAD) reversible (mitochondrial) Neuron,h2o[mN] + nad[mN] + sucsal[mN] --> 2.0 h[mN] + nadh[mN] + succ[mN],Neuron
SUCCt2mNeuron,0.042542216532953404,1.1864043763947843e-16,1468,1468,NA,NA,"succinate transport, mitochondrial Neuron",pi[mN] + succ[cN] <=> pi[cN] + succ[mN],Neuron
SUCD1mNeuron,0.010304551826285395,0.4083399935410395,"6391, 6389, 6390, 6392","6390, 6389, 6391, 6392",NA,NA,succinate dehydrogenase Neuron,fad[mN] + succ[mN] <=> fadh2[mN] + fum[mN],Neuron
SUCOAS1mNeuron,0.0464390349125668,0.1506962774412712,"8801, 8802","8802, 8801",NA,NA,Succinate--CoA ligase (GDP-forming) Neuron,coa[mN] + gtp[mN] + succ[mN] --> gdp[mN] + pi[mN] + succoa[mN],Neuron
SUCOASmNeuron,0.07030374651243954,0.1506962774412712,"8802, 8803","8802, 8803",NA,NA,Succinate--CoA ligase (ADP-forming) Neuron,atp[mN] + coa[mN] + succ[mN] --> adp[mN] + pi[mN] + succoa[mN],Neuron
SULFOXNeuron,0.09524766445403447,0,6821,6821,NA,NA,sulfite oxidase Neuron,2.0 ficytC[mN] + h2o[cN] + so3[cN] --> 2.0 focytC[mN] + 2.0 h[cN] + so4[cN],Neuron
T2M26DCOAHLmNeuron,0.1344429821960999,0,NA,"3030, 3032, 549",NA,NA,"trans-2-Methyl-5-isopropylhexa-2,5-dienoyl-CoA hydro-lyase (m) Neuron",h2o[mN] + t2m26dcoa[mN] <=> 3h26dm5coa[mN],Neuron
T4HCINNMFMNeuron,0.14252062476227167,7.592988008926619e-17,,,NA,NA,4-hydroxycinnamate formation Neuron,34hpl[mN] --> T4hcinnm[mN] + h2o[mN],Neuron
TALANeuron,0.13877034184638365,0,"11136, 6519, 6888",6888,NA,NA,transaldolase Neuron,g3p[cN] + s7p[cN] <=> e4p[cN] + f6p[cN],Neuron
TCYNTtNeuron,0.015808934126492515,0,,,NA,NA,Thiocyanate transport via diffusion (cytosol to extracellular) Neuron,tcynt[cN] --> tcynt[I],Neuron
TCYNTtmNeuron,0.03821059660809414,0,,,NA,NA,Thiocyanate transport via diffusion (mitochondrial) Neuron,tcynt[mN] --> tcynt[cN],Neuron
TCYNTtmNeuron,0.03821059660809414,0,,,NA,NA,Thiocyanate transport via diffusion (mitochondrial) Neuron,tcynt[mN] --> tcynt[cN],Neuron
THD1mNeuron,0.6742539965609694,0.4083399935410394,"23530, 23530",23530,NA,NA,NAD(P) transhydrogenase Neuron,h[cN] + nadh[mN] + nadp[mN] <=> h[mN] + nad[mN] + nadph[mN],Neuron
THFtmNeuron,0.022888412970552507,0,,,NA,NA,"5,6,7,8-Tetrahydrofolate transport, diffusion, mitochondrial Neuron",thf[cN] <=> thf[mN],Neuron
TKT1Neuron,0.11569041103379382,0,"84076, 8277, 7086","8277, 7086",NA,NA,transketolase Neuron,r5p[cN] + xu5p-D[cN] <=> g3p[cN] + s7p[cN],Neuron
TKT2Neuron,0.15981406487899488,0,"84076, 8277, 7086","8277, 7086",NA,NA,transketolase Neuron,e4p[cN] + xu5p-D[cN] <=> f6p[cN] + g3p[cN],Neuron
TMDK1mNeuron,0.4785697098033661,0.15069627744127104,7084,7084,NA,NA,thymidine kinase (ATP:thymidine) Neuron,atp[mN] + thymd[mN] --> adp[mN] + dtmp[mN] + h[mN],Neuron
TMDK1mNeuron,0.4785697098033661,0.15069627744127104,"7083, 7084",7084,NA,NA,thymidine kinase (ATP:thymidine) Neuron,atp[mN] + thymd[mN] --> adp[mN] + dtmp[mN] + h[mN],Neuron
TRDRmNeuron,0.4454940735483859,1.423685251673741e-17,"7296, 7296, 7296, 7296",10587,NA,NA,thioredoxin reductase (NADPH) Neuron,h[mN] + nadph[mN] + trdox[mN] --> nadp[mN] + trdrd[mN],Neuron
