,Metabolite ID,Metabolite Name,Dual solution
4356,2m3ovac_c,2-Methyl-3-Oxo-Valerate,3.4258865820584215e-18
4357,2m3hvac_c,2-Methyl-3-Hydroxy-Valerate,-0.0
4358,2m3hvac_e,2-Methyl-3-Hydroxy-Valerate,-0.0
4359,3h3mglt_c,3-Hydroxy-3-Methyl-Glutarate,2.7755575615628914e-17
4360,3h3mglt_e,3-Hydroxy-3-Methyl-Glutarate,0.0
4361,3mglutac_m,3-Methyl-Glutaconate,0.0
4362,3mglutac_c,3-Methyl-Glutaconate,0.0
4363,3mglutac_e,3-Methyl-Glutaconate,0.0
4364,3mglutr_c,3-Methyl-Glutarate,0.0
4365,3mglutr_e,3-Methyl-Glutarate,0.0
4366,ppiogly_m,Propionyl-Glycine,9.609367527227852e-18
4367,ppiogly_c,Propionyl-Glycine,0.0
4368,ppiogly_e,Propionyl-Glycine,0.0
4369,mvlac_c,Mevalonate-Lactone,-0.0
4370,mvlac_e,Mevalonate-Lactone,-0.0
4371,tiggly_m,Tiglyl Glycine,0.0
4372,tiggly_c,Tiglyl Glycine,0.0
4373,tiggly_e,Tiglyl Glycine,0.0
4374,td2glutrcoa_m,Trans-Delta-2-Glutaryl Coenzyme A,-0.0466560758411312
4375,3hglutcoa_m,3-Hydroxy-Glutaryl Coenzyme A,-0.04665607584113118
4376,3ohglutac_m,3-Hydroxy-Glutarate,0.0
4377,3ohglutac_c,3-Hydroxy-Glutarate,0.0
4378,3ohglutac_e,3-Hydroxy-Glutarate,0.0
4379,glutacoa_m,Glutaconyl Coenzyme A,-0.04665607584113118
4380,glutcon_m,Glutaconate,0.0
4381,glutcon_c,Glutaconate,0.0
4382,glutcon_e,Glutaconate,0.0
4383,3hivac_m,3-Hydroxyisovaleric Acid,0.0
4384,3hivac_c,3-Hydroxyisovaleric Acid,0.0
4385,3hivac_e,3-Hydroxyisovaleric Acid,0.0
4386,3hadicoa_x,3-Hydroxy-Adipoyl Coenzyme A,-0.046656075841131045
4387,3hadpac_x,3-Hydroxy-Adipate,0.0
4388,3hadpac_c,3-Hydroxy-Adipate,0.0
4389,3hadpac_e,3-Hydroxy-Adipate,0.0
4390,3ohsebcoa_x,3-Hydroxy-Sebacoyl Coenzyme A,-0.046656075841131045
4391,3ohsebac_x,3-Hydroxy-Sebacic Acid,0.0
4392,3ohsebac_c,3-Hydroxy-Sebacic Acid,0.0
4393,3ohsebac_e,3-Hydroxy-Sebacic Acid,0.0
4394,3ohsubcoa_x,3-Hydoxy-Suberyl Coenzyme A,-0.046656075841131045
4395,3ohsubac_x,3-Hydoxy-Suberic Acid,0.0
4396,3ohsubac_c,3-Hydoxy-Suberic Acid,0.0
4397,3ohsubac_e,3-Hydoxy-Suberic Acid,0.0
4398,caproic_c,Caproic Acid,0.0
4399,5ohhexa_c,5-Hydroxyhexanoic Acid,0.0
4400,5ohhexa_e,5-Hydroxyhexanoic Acid,0.0
4401,7ohocata_c,7-Hydroxy-Octanoate,0.0
4402,7ohocata_e,7-Hydroxy-Octanoate,0.0
4403,ethmalcoa_c,Ethylmalonyl Coenzyme A,-0.04665607584113119
4404,ethmalac_c,Ethylmalonic Acid,0.0
4405,ethmalac_e,Ethylmalonic Acid,0.0
4406,hexgly_c,Hexanoyl-Glycine,-0.0
4407,hexgly_e,Hexanoyl-Glycine,-0.0
4408,methsuccoa_c,Methyl-Succinyl Coenzyme A,-0.04665607584113119
4409,methsucc_c,Methyl-Succinate,0.0
4410,methsucc_e,Methyl-Succinate,0.0
4411,subgly_c,Suberyl-Glycine,0.0
4412,subgly_e,Suberyl-Glycine,0.0
4413,4ohbut_m,4-Hydroxy-Butyrate,-0.0
4414,4ohbut_c,4-Hydroxy-Butyrate,-0.0
4415,4ohbut_e,4-Hydroxy-Butyrate,-0.0
4416,peste_hs_c,1-Stearoylglycerophosphoethanolamine,0.0
4417,2hydog_c,2-Hydroxy-Glutarate,0.0
4418,2hydog_e,2-Hydroxy-Glutarate,0.0
4419,glutar_c,Glutarate,0.0
4420,thexdd_m,"7Z,10Z-Hexadecadienoic Acid",8.326672684688674e-17
4421,thexdd_c,"7Z,10Z-Hexadecadienoic Acid",7.380571668700586e-17
4422,thexdd_e,"7Z,10Z-Hexadecadienoic Acid",0.0
4423,hexdtr_m,"(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid",0.0
4424,hexdtr_c,"(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid",0.0
4425,hexdtr_e,"(Z,Z,Z)-7,10,13-Hexadecatrienoic Acid",0.0
4426,hpdececoa_m,Trans-Delta-2-Heptadecanoyl Coenzyme A,-0.04665607584113118
4427,hpdece_m,Trans-Delta-2-Heptadecanoic Acid,0.0
4428,hpdece_c,Trans-Delta-2-Heptadecanoic Acid,0.0
4429,hpdece_e,Trans-Delta-2-Heptadecanoic Acid,0.0
4430,eic21114tr_c,"Trans,Cis,Cis-2,11,14-Eicosatrienoic Acid",0.0
4431,eic21114tr_e,"Trans,Cis,Cis-2,11,14-Eicosatrienoic Acid",0.0
4432,5eipenc_m,"5,8,11,14,17-Eicosapentenoic Acid",0.0
4433,5eipenc_c,"5,8,11,14,17-Eicosapentenoic Acid",0.0
4434,5eipenc_e,"5,8,11,14,17-Eicosapentenoic Acid",0.0
4435,T4hcinnm_e,Trans-4-Coumarate,0.0
4436,agm_c,Agmatine,0.0
4437,agm_e,Agmatine,0.0
4438,andrstndn_e,"Androst-4-Ene-3,17-Dione",0.0
4439,eandrstrn_c,16Alpha-Hydroxydehydroepiandrosterone,0.0
4440,eandrstrn_e,16Alpha-Hydroxydehydroepiandrosterone,0.0
4441,ahandrostan_c,3Alpha-Hydroxy-5Beta-Androstan-17-One,0.0
4442,ahandrostan_e,3Alpha-Hydroxy-5Beta-Androstan-17-One,0.0
4443,andrstandn_c,"5Alpha-Androstane-3,17-Dione",1.9077639833807577e-16
4444,andrstandn_e,"5Alpha-Androstane-3,17-Dione",0.0
4445,CE2209_e,"5Alpha-Androstane-3Alpha,17Beta-Diol",0.0
4446,C05301_e,2-Hydroxyestradiol,0.0
4447,C05299_e,2-Methoxyestrone,0.0
4448,C05302_e,2-Methoxyestradiol-17Beta,0.0
4449,CE5072_e,21-Hydroxyallopregnanolone,0.0
4450,11docrtsl_e,11-Deoxycortisol,0.0
4451,11docrtstrn_e,11-Deoxycorticosterone,0.0
4452,prgnlone_e,Pregnenolone,0.0
4453,CE2211_e,Allopregnanolone,0.0
4454,17ahprgstrn_e,17Alpha-Hydroxyprogesterone,0.0
4455,17ahprgnlone_e,17Alpha-Hydroxypregnenolone,0.0
4456,C03681_e,"5Alpha-Pregnane-3,20-Dione",0.0
4457,prgnlones_e,Pregnenolone Sulfate,0.0
4458,CE1352_e,17Alpha-Hydroxypregnenolone Sulfate,0.0
4459,mma_e,Methylammonium,0.0
4460,C05769_e,Coproporphyrin I,0.0
4461,mhista_e,N(Tele)-Methylhistaminium,0.0
4462,CE2006_e,4-Hydroxy-2-Nonenal,0.0
4463,n8aspmd_e,N(8)-Acetylspermidine,0.0
4464,CE4890_e,N-Methylsalsolinol,0.0
4465,C09642_e,(-)-Salsolinol,-0.0
4466,ppp9_e,Protoporphyrin,0.0
4467,mlthf_e,"5,10-Methylenetetrahydrofolate",0.0
4468,trypta_e,Tryptamine,0.0
4469,selmeth_e,Selenomethionine,0.0
4470,CE7090_e,"18R-Hydroxy-5Z,8Z,11Z,14Z,16E-Eicosapentaenoic Acid",0.0
4471,CE7085_e,"(+-)-5-Hydroxy-6E,8Z,11Z,14Z,17Z-Eicosapentaenoic Acid",0.0
4472,CE7096_e,"5,15-Dihydroxyeicosatetraenoic Acid",0.0
4473,CE4877_e,15-Deoxy-Prostaglandin J2,0.0
4474,CE1447_c,11-Dehydrothromboxane B2,0.0
4475,CE1447_e,11-Dehydrothromboxane B2,0.0
4476,C05770_e,Coproporphyrin Iii,0.0
4477,CE2705_e,Quinonoid Dihydrobiopterin,0.0
4478,13dampp_e,Trimethylenediaminium,0.0
4479,hdd2crn_e,Trans-Hexadec-2-Enoyl Carnitine,-0.0
4480,N1aspmd_e,N(1)-Acetylspermidine,0.0
4481,CE1918_e,5-Hydroxytryptophol,0.0
4482,34dhoxmand_e,"3,4-Dihydroxymandelate",0.0
4483,CE6205_e,5-Methoxytryptophol,0.0
4484,1a25dhvitd3_e,Calcitriol,0.0
4485,CE4969_c,Isobutyrylglycine,0.0
4486,CE4969_e,Isobutyrylglycine,0.0
4487,CE1310_c,N-Acetyl-L-Cysteine,0.0
4488,CE1310_e,N-Acetyl-L-Cysteine,0.0
4489,4hbz_c,4-Hydroxybenzoate,-0.0
4490,sucsal_c,Succinic Semialdehyde,-0.0
4491,sucsal_e,Succinic Semialdehyde,-0.0
4492,CE7081_c,"15R-Hydroxy-5Z,8Z,11Z,13E,17Z-Eicosapentaenoic Acid",0.0
4493,CE7081_e,"15R-Hydroxy-5Z,8Z,11Z,13E,17Z-Eicosapentaenoic Acid",0.0
4494,egme_c,Ecgoninium Methyl Ester,0.0
4495,egme_e,Ecgoninium Methyl Ester,0.0
4496,12harachd_c,12 Hydroxy Arachidonic Acid,0.0
4497,12harachd_e,12 Hydroxy Arachidonic Acid,0.0
4498,18harachd_c,18 Hydroxy Arachidonic Acid,0.0
4499,18harachd_e,18 Hydroxy Arachidonic Acid,0.0
4500,sql_c,Squalene,-6.106226635438361e-16
4501,sql_e,Squalene,-0.0
4502,orn_D_c,D-Ornithine,0.0
4503,orn_D_e,D-Ornithine,0.0
4504,5g2oxpt_c,5-Guanidino-2-Oxopentanoic Acid,0.0
4505,5g2oxpt_e,5-Guanidino-2-Oxopentanoic Acid,0.0
4506,dhea_e,3Beta-Hydroxyandrost-5-En-17-One,0.0
4507,estrone_e,Estrone,0.0
4508,C05298_e,2-Hydroxyestrone,0.0
4509,HC02020_c,Cholest-5-En-3Beta-Yl Hexadecanoate,0.0
4510,HC02020_e,Cholest-5-En-3Beta-Yl Hexadecanoate,0.0
4511,xol24oh_c,(24S)-24-Hydroxycholesterol,0.0
4512,xol24oh_e,(24S)-24-Hydroxycholesterol,0.0
4513,xol27oh_e,27-Hydroxycholesterol,0.0
4514,xol25oh_c,25-Hydroxycholesterol,0.0
4515,xol25oh_e,25-Hydroxycholesterol,0.0
4516,dsmsterol_e,Desmosterol,0.0
4517,chsterols_e,Cholesterol Sulfate,0.0
4518,3ityr_L_e,3-Iodo-L-Tyrosine,0.0
4519,35diotyr_e,"3,5-Diiodo-L-Tyrosine",0.0
4520,13_cis_retn_e,13-Cis-Retinoate,0.0
4521,CE1617_e,9-Cis-Retinoate,0.0
4522,HC00005_e,ApoB100,0.0
4523,HC00006_e,ApoC1,0.0
4524,HC00007_e,ApoC2,0.0
4525,HC00008_e,ApoC3,0.0
4526,HC00009_e,ApoE,0.0
4527,idl_hs_e,Intermediate Density Lipoprotein,-0.0
4528,ldl_hs_e,Low Density Lipoprotein,0.0
4529,hdl_hs_e,High Density Lipoprotein,0.0
4530,myelin_hs_c,Myelin Sheath,0.0
4531,HC00460_e,"2,5-Dihydroxybenzoate",0.0
4532,fna5moxam_e,Formyl-N-Acetyl-5-Methoxykynurenamine,5.636184473091209e-17
4533,CE5643_e,Peroxynitrite,0.0
4534,CE1401_e,Homocysteine Thiolactone,0.0
4535,glucys_e,Gamma-L-Glutamyl-L-Cysteine,0.0
4536,melatn_e,Melatonin,0.0
4537,6hoxmelatn_e,6-Hydroxymelatonin,8.199068659740535e-17
4538,C10164_e,Picolinic Acid,0.0
4539,C05767_e,Uroporphyrin I,0.0
4540,ppbng_e,Porphobilinogen,0.0
4541,12ppd_R_e,"(R)-Propane-1,2-Diol",-0.0
4542,ametam_e,S-Adenosylmethioninamine,-0.0
4543,xylu_L_e,L-Xylulose,0.0
4544,xylu_D_e,D-Xylulose,0.0
4545,CE0737_e,Malonic Dialdehyde,0.0
4546,sphings_e,Sphingosine,0.0
4547,im4ac_e,Imidazol-4-Ylacetate,0.0
4548,aact_e,Ammonioacetone,-2.3779972506950204e-17
4549,sphgn_e,Sphinganine,-0.0
4550,C13856_e,2-Arachidonoylglycerol,-0.0
4551,prist_e,Pristanic Acid,0.0
4552,CE2049_e,"12,13-Hydroxyoctadec-9(Z)-Enoate",0.0
4553,CE2047_e,"9,10-Hydroxyoctadec-12(Z)-Enoate",0.0
4554,fdp_e,"D-Fructose 1,6-Bisphosphate",0.0
4555,coke_e,Cocaine,0.0
4556,coke_c,Cocaine,0.0
4557,5a2opntn_e,5-Amino-2-Oxopentanoic Acid,0.0
4558,5a2opntn_c,5-Amino-2-Oxopentanoic Acid,0.0
4559,arg_D_c,D-Arginine,0.0
4560,arg_D_e,D-Arginine,0.0
4561,dopa4sf_c,Dopamine 4-O-Sulphate,0.0
4562,dopa4glcur_c,Dopamine-4-O-Glucuronide,0.0
4563,dopa3glcur_c,Dopamine-3-O-Glucuronide,0.0
4564,34dhpe_c,"3,4-Dihydroxyphenylethanol",0.0
4565,dopa4sf_e,Dopamine 4-O-Sulphate,0.0
4566,dopa4glcur_e,Dopamine-4-O-Glucuronide,0.0
4567,dopa3glcur_e,Dopamine-3-O-Glucuronide,0.0
4568,CE5026_e,5-S-Glutathionyl-L-Dopa,0.0
4569,5cysgly34dhphe_e,5-S-Cysteinylglycine Dopa,-0.0
4570,CE1261_e,5-S-Cysteinyldopa,0.0
4571,6hddopaqn_c,6-Hydroxydopamine-Quinone,0.0
4572,5cysdopa_c,5-S-Cysteinyldopamine,0.0
4573,23dh1i56dio_c,"2,3-Dihydro-1H-Indole-5,6-Dione",0.0
4574,4glu56dihdind_c,"4-S-Glutathionyl-5,6-Dihydroxyindoline",0.0
4575,ind56qn_c,"Indole-5,6-Quinone",0.0
4576,4glu56dihdind_e,"4-S-Glutathionyl-5,6-Dihydroxyindoline",0.0
4577,5cysdopa_e,5-S-Cysteinyldopamine,0.0
4578,CE5025_e,5-S-Glutathionyl-Dopamine,0.0
4579,CE2172_e,"6,7-Dihydroxy-1,2,3,4-Tetrahydroisoquinoline",-0.0
4580,CE5629_e,"1,2-Dehydrosalsolinol",-0.0
4581,Rtotal_r,R Total,0.0
4582,dhcrm_hs_r,Dihydroceramide,0.0
4583,Rtotal_g,R Total,0.0
4584,sphings_g,Sphingosine,0.0
4585,sphgn_g,Sphinganine,0.0
4586,dhcrm_hs_g,Dihydroceramide,0.0
4587,phcrm_hs_g,Phytoceramide,0.0
4588,phsphings_g,Phytosphingosine,0.0
4589,phcrm_hs_r,Phytoceramide,0.0
4590,phsphings_r,Phytosphingosine,0.0
4591,galgluside_hs_e,Galactosyl Glucosyl Ceramide,-0.0
4592,gluside_hs_e,D-Glucosyl-N-Acylsphingosine,0.0
4593,gm2_hs_l,N-Acetyl-Beta-D-Galactosaminyl-(1->4)-[Alpha-N-Acetylneuraminosyl-(2->3)]-Beta-D-Galactosyl-Beta-D-Glucosyl-(1<->1)-Ceramide Anion,0.0
4594,gm1_hs_l,Ganglioside Gm1,0.0
4595,ga2_hs_l,Gibberellin A2,0.0
4596,ga1_hs_l,Gibberellin A1,0.0
4597,gd2_hs_l,GalNac-Beta1->4(Neuac-Alpha2->8Neuac2->3)Gal-Beta1->4Glc-Beta1->1'Cer,0.0
4598,gd1b_hs_l,Gd1B,0.0
4599,phcrm_hs_c,Phytoceramide,0.0
4600,gd3_hs_e,Gd3,0.0
4601,gm3_hs_e,Alpha-N-Acetylneuraminosyl-(2->3)-Beta-D-Galactosyl-(1->4)-Beta-D-Glucosylceramide,0.0
4602,ga1_hs_e,Gibberellin A1,0.0
4603,gd3_hs_l,Gd3,0.0
4604,thcrm_hs_l,Trihexosyl Ceramide,1.078518263574725e-17
4605,gm1_hs_e,Ganglioside Gm1,0.0
4606,gm2_hs_e,N-Acetyl-Beta-D-Galactosaminyl-(1->4)-[Alpha-N-Acetylneuraminosyl-(2->3)]-Beta-D-Galactosyl-Beta-D-Glucosyl-(1<->1)-Ceramide Anion,0.0
4607,gm3_hs_l,Alpha-N-Acetylneuraminosyl-(2->3)-Beta-D-Galactosyl-(1->4)-Beta-D-Glucosylceramide,0.0
4608,gm1_hs_c,Ganglioside Gm1,0.0
4609,gd1a_hs_c,N-Acetylneuraminosyl-D-Galactosyl-N-Acetyl-D-Galactosaminyl-(N-Acetylneuraminosyl)-D-Galactosyl-D-Glucosylceramide Dianion,0.0
4610,gd1b_hs_c,Gd1B,0.0
4611,gt1b_hs_c,Gt1B,0.0
4612,ga1_hs_c,Gibberellin A1,0.0
4613,ga2_hs_c,Gibberellin A2,0.0
4614,gm2_hs_c,N-Acetyl-Beta-D-Galactosaminyl-(1->4)-[Alpha-N-Acetylneuraminosyl-(2->3)]-Beta-D-Galactosyl-Beta-D-Glucosyl-(1<->1)-Ceramide Anion,0.0
4615,gm1b_hs_e,Gm1B,0.0
4616,gd1a_hs_e,N-Acetylneuraminosyl-D-Galactosyl-N-Acetyl-D-Galactosaminyl-(N-Acetylneuraminosyl)-D-Galactosyl-D-Glucosylceramide Dianion,0.0
4617,gd1b_hs_e,Gd1B,0.0
4618,gt1b_hs_e,Gt1B,0.0
4619,gd2_hs_e,GalNac-Beta1->4(Neuac-Alpha2->8Neuac2->3)Gal-Beta1->4Glc-Beta1->1'Cer,0.0
4620,gm1_hs_n,Ganglioside Gm1,0.0
4621,gd1a_hs_n,N-Acetylneuraminosyl-D-Galactosyl-N-Acetyl-D-Galactosaminyl-(N-Acetylneuraminosyl)-D-Galactosyl-D-Glucosylceramide Dianion,0.0
4622,dag_hs_g,Diglyceride,0.0
4623,pchol_hs_n,Phosphatidylcholine,-0.015552025280376996
4624,sphmyln_hs_n,Sphingomyelin ,-2.2623661999597207e-17
4625,phsphings_c,Phytosphingosine,0.0
4626,phsph1p_c,Phytosphingosine-1-Phosphate,-1.0632037563097583e-16
4627,sphings_n,Sphingosine,0.0
4628,sphs1p_n,Sphingosine 1-Phosphate,0.0
4629,sphgn_n,Sphinganine,0.0
4630,sph1p_n,"(2S,3R)-2-Azaniumyl-3-Hydroxyoctadecyl Phosphate",0.0
4631,cholp_n,Choline Phosphate,5.717361789533592e-17
4632,cmpacna_e,Cytidine-5'-Monophosphate-N-Acetyl-Beta-Neuraminate,0.0
4633,gda1_hs_n,Gda1 Hs,0.0
4634,hhxdcal_c,2-Hydroxyhexadecanal,0.0
4635,34dhpe_e,"3,4-Dihydroxyphenylethanol",0.0
4636,gd3_hs_m,Gd3,0.0
4637,15HPET_x,15S-Hydroperoxyeicosatetraenoate,0.0
4638,M02956_e,Tags-Chylomicron-Pool,0.0
4639,M00234_e,"1,2-Diacylglycerol-Chylomicron-Pool",0.0
4640,M01807_e,Fatty-Acid-Chylomicron-Pool,0.0
4641,M00503_e,Monoacylglycerol-Chylomicron-Pool,0.0
4642,M00241_e,"1,2-Diacylglycerol-VLDL-Pool",0.0
4643,M01820_e,Fatty-Acid-VLDL-Pool,0.0
4644,M00510_e,1-Acylglycerol-VLDL-Pool,0.0
4645,M00003_e,10Z-Heptadecenoic Acid,-0.0
4646,M00008_e,"11Z,14Z-Eicosadienoic Acid",0.0
4647,M00010_e,"11Z,14Z,17Z-Eicosatrienoic Acid",-0.0
4648,M00017_e,13Z-Eicosenoic Acid,-0.0
4649,M00019_e,13Z-Octadecenoic Acid,-0.0
4650,M00021_e,"13Z,16Z-Docosadienoic Acid",-0.0
4651,M00115_e,7Z-Octadecenoic Acid,-0.0
4652,M00117_e,7Z-Tetradecenoic Acid,0.0
4653,M00260_e,"10Z,13Z,16Z,19Z-Docosatetraenoic Acid",-0.0
4654,M00265_e,"10Z,13Z,16Z-Docosatriynoic Acid",-0.0
4655,M00315_e,"12Z,15Z,18Z,21Z-Tetracosatetraenoic Acid",0.0
4656,M00341_e,"13Z,16Z,19Z-Docosatrienoic Acid",-0.0
4657,M01197_e,7Z-Hexadecenoic Acid,-0.0
4658,M01207_e,"8Z,11Z-Eicosadienoic Acid",-0.0
4659,M01235_e,9Z-Eicosenoic Acid,-0.0
4660,M01238_e,9Z-Heptadecenoic Acid,-0.0
4661,M01582_e,11Z-Docosenoic Acid,-0.0
4662,M02053_e,Heneicosanoic Acid,-0.0
4663,M02457_e,"5Z,8Z,11Z-Eicosatrienoic Acid",-0.0
4664,M02613_e,Nonadecanoic Acid,-0.0
4665,M02745_e,5Z-Tetradecenoic Acid,-0.0
4666,M03045_e,Tricosanoic Acid,-0.0
4667,M03051_e,Tridecanoic Acid,-0.0
4668,M03153_e,17Z-Hexacosenoic Acid,-0.0
4669,M02560_e,Nefa-Blood-Pool-In,0.0
4670,M02561_e,Nefa-Blood-Pool-Out,0.0
4671,C01601_e,Nonanoic Acid,-0.0
4672,M02909_e,Smcfa-Blood-Pool,0.0
4673,M02108_e,Heptylic Acid,-0.0
4674,M03117_e,Undecylic Acid,-0.0
4675,M03134_e,Valeric Acid,0.0
4676,xolest2_hs_l,Cholesterol Ester,0.0
4677,xolest2_hs_r,Cholesterol Ester,0.0
4678,M03134_c,Valeric Acid,0.0
4679,M02694_c,Pentanoyl Coenzyme A,-0.04665607584113124
4680,M02694_m,Pentanoyl Coenzyme A,-0.04665607584113124
4681,M02108_c,Heptylic Acid,0.0
4682,M02107_c,Heptanoyl Coenzyme A,-0.04665607584113127
4683,M02107_m,Heptanoyl Coenzyme A,-0.04665607584113127
4684,M02616_c,Nonanoyl Coenzyme A,-0.04665607584113129
4685,M02616_m,Nonanoyl Coenzyme A,-0.04665607584113129
4686,M03117_c,Undecylic Acid,0.0
4687,M03116_c,Undecanoyl Coenzyme A,-0.0466560758411313
4688,M03116_m,Undecanoyl Coenzyme A,-0.0466560758411313
4689,M03051_c,Tridecanoic Acid,0.046656075841130934
4690,M03050_c,Tridecanoyl Coenzyme A,-2.5673907444456745e-16
4691,M00129_c,9E-Tetradecenoyl Coenzyme A,-0.04665607584113115
4692,M00117_c,7Z-Tetradecenoic Acid,0.0
4693,HC10784_c,Cis-Myrist-7-Enoyl Coenzyme A,-0.04665607584113115
4694,M02745_c,5Z-Tetradecenoic Acid,0.0
4695,M01141_c,5Z-Tetradecenoyl Coenzyme A,-0.04665607584113113
4696,M01197_c,7Z-Hexadecenoic Acid,-2.7755575615628914e-17
4697,M01191_c,7Z-Hexadecenoyl Coenzyme A,-0.04665607584113122
4698,M00003_c,10Z-Heptadecenoic Acid,-5.134781488891349e-16
4699,M00004_c,10Z-Heptadecenoyl Coenzyme A,-0.046656075841131704
4700,M01238_c,9Z-Heptadecenoic Acid,-5.134781488891349e-16
4701,M01237_c,9Z-Heptadecenoyl Coenzyme A,-0.046656075841131704
4702,M00019_c,13Z-Octadecenoic Acid,0.0
4703,M00020_c,13Z-Octadecenoyl Coenzyme A,-0.04665607584113119
4704,vacccoa_c,11Z-Octadecenoyl Coenzyme A,-0.04665607584113119
4705,M00127_c,9E-Octadecenoic Acid,-0.04665607584113119
4706,M00115_c,7Z-Octadecenoic Acid,-6.730727086790012e-16
4707,M00116_c,7Z-Octadecenoyl Coenzyme A,-0.046656075841131864
4708,M02613_c,Nonadecanoic Acid,0.0
4709,M02612_c,Nonadecanoyl Coenzyme A,-0.09331215168226237
4710,M00017_c,13Z-Eicosenoic Acid,-7.632783294297951e-17
4711,M00018_c,13Z-Eicosenoyl Coenzyme A,-0.04665607584113127
4712,M01235_c,9Z-Eicosenoic Acid,-8.673617379884035e-16
4713,M01236_c,9Z-Eicosenoyl Coenzyme A,-0.04665607584113206
4714,M01207_c,"8Z,11Z-Eicosadienoic Acid",0.0
4715,M00123_c,"8Z,11Z-Eicosadienoyl Coenzyme A",-0.04665607584113119
4716,M02457_c,"5Z,8Z,11Z-Eicosatrienoic Acid",-8.118505867571457e-16
4717,M00101_c,"5Z,8Z,11Z-Eicosatrienoyl Coenzyme A",-0.046656075841132
4718,M02053_c,Heneicosanoic Acid,0.0
4719,M02052_c,Heneicosanoyl Coenzyme A,-0.09331215168226245
4720,M01582_c,11Z-Docosenoic Acid,-6.106226635438361e-16
4721,M00006_c,11Z-Docosenoyl Coenzyme A,-0.0466560758411318
4722,M03045_c,Tricosanoic Acid,0.0
4723,M03047_c,Tricosanoyl Coenzyme A,-0.04665607584113119
4724,M03153_c,17Z-Hexacosenoic Acid,5.620504062164855e-16
4725,M02112_c,17Z-Hexacosenoyl Coenzyme A,-0.04665607584113063
4726,M00010_c,"11Z,14Z,17Z-Eicosatrienoic Acid",-8.118505867571457e-16
4727,M00012_c,"11Z,14Z,17Z-Eicosatrienoyl Coenzyme A",-0.046656075841132
4728,M00341_c,"13Z,16Z,19Z-Docosatrienoic Acid",-9.506284648352903e-16
4729,M00343_c,"13Z,16Z,19Z-Docosatrienoyl Coenzyme A",-0.04665607584113214
4730,M00260_c,"10Z,13Z,16Z,19Z-Docosatetraenoic Acid",0.0
4731,M00315_c,"12Z,15Z,18Z,21Z-Tetracosatetraenoic Acid",0.0
4732,M00008_c,"11Z,14Z-Eicosadienoic Acid",0.0
4733,M00021_c,"13Z,16Z-Docosadienoic Acid",-9.783840404509192e-16
4734,M00023_c,"13Z,16Z-Docosadienoyl Coenzyme A",-0.04665607584113217
4735,M00265_c,"10Z,13Z,16Z-Docosatriynoic Acid",-9.506284648352903e-16
4736,HC02048_c,Acyl Coenzyme A-Ld-Sm-Pool,-0.04665607584113108
4737,HC02042_c,1-Acylglycerol-3P-Ld-Sm-Pool,0.0
4738,clpn_hs_m,Cardiolipin,-0.046656075841131406
4739,HC02050_c,Phosphatidate-Ld-Pc-Pool,-5.0809224399718005e-17
4740,HC02051_c,Phosphatidate-Ld-Pe-Pool,-5.0809224399718005e-17
4741,HC02054_c,Phosphatidate-Ld-Sm-Pool,-5.0809224399718005e-17
4742,HC02056_c,"1,2-Diacylglycerol-Ld-Pc-Pool",0.0
4743,HC02057_c,"1,2-Diacylglycerol-Ld-Pe-Pool",0.0
4744,HC02060_c,"1,2-Diacylglycerol-Ld-Sm-Pool",0.0
4745,M02686_c,Pe-Nme-Ld-Pool,-0.015552025280377059
4746,M02758_c,Phosphatidyl-N-Dimethylethanolamine,-0.015552025280377019
4747,HC02076_c,1-Acylglycerol-Ld-Sm-Pool,0.0
4748,HC02070_c,Fatty-Acid-Ld-Sm-Pool,9.072964453213217e-17
4749,sphmyln_hs_r,Sphingomyelin ,-0.015552025280377019
4750,galgluside_hs_r,Galactosyl Glucosyl Ceramide,0.0
4751,galgbside_hs_c,Galactosylgloboside,0.0
4752,M02197_c,"N-Acetyl-D-galactosaminyl-N-Acetyl-D-galactosaminyl-1,3-D-galactosyl-1,4-D-galactosyl-1,4-D-glucosylceramide",0.0
4753,M02491_c,Monosialylgalactosylgloboside,-2.7755575615628914e-17
4754,M03131_c,V3(Neuac)2-Gb5Cer ((Gal)3 (GalNAc)1 (Glc)1 (Neu5Ac)2 (Cer)1),0.0
4755,gm1b_hs_c,Gm1B,0.0
4756,gm3_hs_c,Alpha-N-Acetylneuraminosyl-(2->3)-Beta-D-Galactosyl-(1->4)-Beta-D-Glucosylceramide,0.0
4757,M02012_l,Gm2A,0.0
4758,M02013_l,Gm2A:Gm2-Ganglioside,0.0
4759,gd2_hs_c,GalNac-Beta1->4(Neuac-Alpha2->8Neuac2->3)Gal-Beta1->4Glc-Beta1->1'Cer,0.0
4760,acglcgalgluside_hs_c,Lactotriaosylceramide,1.5265566588595902e-16
4761,galacglcgalgluside_hs_c,D-Glucosylceramide,4.163336342344337e-17
4762,M02195_c,Fuc-alpha1->2Gal-beta1->3GlcNAc-beta1->3Gal-beta1->4Glc-beta1-1'Cer,0.0
4763,galfucgalacglcgalgluside_hs_c,Gal-Alpha1->3(Fuc-Alpha1->2)Gal-Beta1->3GlcNac-Beta1->3LacCer,4.163336342344337e-17
