,Reaction ID,Reaction Name,Flux,Reduced Cost
7378,r0082,Oxalosuccinate:NADP+ Oxidoreductase (Decarboxylating) Ec:1.1.1.42,0.0,8.540465742756274e-17
7379,r0127,L-Asparagine Amidohydrolase / Cyanoamino Acid Metabolism / Nitrogen Metabolism Ec:3.5.1.1 Ec:3.5.1.38,0.0,-1.212623252630195e-16
7380,r0220,Propinol Adenylate:Coa Ligase (AMP-Forming) Ec:6.2.1.17 Ec:6.2.1.1,0.0,0.0
7381,r0318,Propanoate:Coa Ligase (AMP-Forming) Ec:6.2.1.1 Ec:6.2.1.17,0.0,-0.09331215168226227
7382,r0345,ATP:AMP Phosphotransferase Ec:2.7.4.11,0.0,0.0
7383,r0398,"NADPH:6, 7-Dihydropteridine Oxidoreductase Ec:1.5.1.34",0.0,2.0637002707207223e-16
7384,r0422,Isocitrate:NADP+ Oxidoreductase (Decarboxylating) Ec:1.1.1.42,0.0,0.0
7385,r0570,"2-Deoxy-D-Ribose 1-Phosphate 1, 5-Phosphomutase Ec:5.4.2.7",100.0,0.0
7386,r0671,(R)-4-Phosphopantothenate:L-Cysteine Ligase Ec:6.3.2.5,0.0,-0.09331215168226173
7387,ACCOAC,Acetyl Coenzyme A Carboxylase,0.0,-0.06220810112150699
7388,FPGS,Folylpolyglutamate Synthetase,0.0,-0.09331215168226181
7389,EX_pnto_R_e,Exchange of (R)-Pantothenate ,0.0,0.0
7390,EX_gly_e,Exchange of Glycine,0.0,-3.410398402181334e-18
7391,GLYt2r,Glycine Reversible Transport via Proton Symport,0.0,-1.329518613542647e-17
7392,EX_cys_L_e,Exchange of L-Cysteine,0.0,-6.624423930028666e-17
7393,EX_ala_L_e,Exchange of L-Alanine,0.0,2.0201345178834355e-16
7394,ALAt2r,L-Alanine Reversible Transport via Proton Symport,0.0,-5.927871885097502e-17
7395,EX_his_L_e,Exchange of L-Histidine,0.0,-1.232595164407831e-32
7396,EX_thr_L_e,Exchange of L-Threonine ,0.0,-1.6931922246485085e-16
7397,EX_gln_L_e,Exchange of L-Glutamine,0.0,-3.145624928845445e-17
7398,EX_phe_L_e,Exchange of L-Phenylalanine,0.0,1.3621107120114595e-16
7399,EX_tyr_L_e,Exchange of L-Tyrosine ,0.0,2.3875512596689313e-17
7400,NTD2,5'-Nucleotidase (UMP),0.0,-0.09331215168226188
7401,NTD4,5'-Nucleotidase (CMP),0.0,-0.09331215168226177
7402,NTD5,5'-Nucleotidase (dTMP),0.0,-0.09331215168226177
7403,NTD6,5'-Nucleotidase (dAMP),0.0,-0.09331215168226152
7404,NTD7,5'-Nucleotidase (AMP),0.0,-0.09331215168226159
7405,NTD8,5'-Nucleotidase (dGMP),0.0,-0.0933121516822616
7406,NTD9,5'-Nucleotidase (GMP),0.0,-0.09331215168226155
7407,NTD10,5'-Nucleotidase (XMP),0.0,-0.09331215168226152
7408,NTD11,5'-Nucleotidase (IMP),0.0,-0.09331215168226166
7409,EX_arg_L_e,Exchange of L-Arginine ,0.0,1.0000730413543813e-16
7410,EX_for_e,Exchange of Formate ,1.1776508583863776,0.0
7411,NADS2,NAD Synthase (Glutamine-Hydrolysing),0.0,-8.326672684688674e-17
7412,EX_nac_e,Exchange of Nicotinate ,9.301650359041311e-14,0.0
7413,GUAt,Transport of Guanine ,-100.0,-0.0
7414,ADPRDP,ADPribose Diphosphatase,0.0,-6.938893903907228e-18
7415,EX_ind3ac_e,Exchange of Indole-3-Acetate,0.0,0.0
7416,EX_nh4_e,Exchange of Ammonia ,0.0,2.0581390966114982e-16
7417,NH4tb,Transport of Ammonium ion,0.0,6.131137695406475e-17
7418,EX_ac_e,Exchange of Acetate ,1.177650858386323,0.0
7419,ALCD1,Alcohol Dehydrogenase (Methanol),0.0,-9.650916738659727e-17
7420,RBK,Ribokinase,0.0,-0.09331215168226195
7421,ADNK1,Adenosine Kinase,0.0,-2.746556432948857e-16
7422,GCALDD,Glycolaldehyde Dehydrogenase,0.0,1.6653345369377348e-16
7423,r0339,ATP:(R)-Glycerate 3-Phosphotransferase Ec:2.7.1.31,0.0,-0.06220810112150785
7424,ABUTD,Aminobutyraldehyde Dehydrogenase,0.0,7.029363714146579e-17
7425,ACYP,Acylphosphatase,0.0,1.0408340855860843e-16
7426,AGDC,N-Acetylglucosamine-6-Phosphate Deacetylase,0.0,1.2048162114819393e-15
7427,AICART,Phosphoribosylaminoimidazolecarboxamide Formyltransferase,0.0,9.25577887729845e-19
7428,ALDD2x,"Aldehyde Dehydrogenase (Acetaldehyde, NAD)",0.0,2.0312258460526955e-16
7429,AMANK,N-Acetyl-D-Mannosamine Kinase,0.0,-0.0933121516822619
7430,ARGSL,Argininosuccinate Lyase,0.0,0.0
7431,CITL,Citrate Lyase,0.0,4.1869140535407967e-19
7432,CSND,Cytosine Deaminase,0.0,-7.40655461053364e-17
7433,CYTK1,Cytidylate Kinase (CMP),0.0,-1.3877787807814457e-16
7434,CYTK2,Cytidylate Kinase (dCMP),0.0,-5.551115123125783e-17
7435,DRBK,Deoxyribokinase,0.0,-0.09331215168226195
7436,EX_acgam_e,Exchange of N-Acetyl-D-Glucosamine ,0.0,3.339046475236479e-17
7437,EX_cit_e,Exchange of Citrate ,53.28942057108006,0.0
7438,EX_csn_e,Exchange of Cytosine ,0.0,0.0
7439,EX_drib_e,Exchange of Deoxyribose ,0.0,0.0
7440,EX_etha_e,Exchange of Ethanolamine ,0.0,0.0
7441,EX_fol_e,Exchange of Folate,0.0,-0.0
7442,EX_fru_e,Exchange of D-Fructose,9.054632095658553,0.0
7443,EX_galt_e,Exchange of Galactitol,6.526780657516924,0.0
7444,EX_glcr_e,Exchange of Glcr,0.0,0.0
7445,EX_glcur_e,Exchange of D-Glucuronate ,0.0,0.0
7446,EX_glyc_e,Exchange of Glycerol ,0.0,1.6110799959106285e-16
7447,EX_hxan_e,Exchange of Hypoxanthine ,0.0,-7.443953348007336e-18
7448,EX_malt_e,Exchange of Maltose ,0.0,0.0
7449,EX_malthx_e,Exchange of Maltohexaose ,0.0,0.0
7450,EX_malttr_e,Exchange of Maltotriose ,0.0,0.0
7451,EX_man_e,Exchange of D-Mannose,0.0,0.0
7452,EX_ptrc_e,"Exchange of 1, 4-Butanediammonium",0.0,0.0
7453,EX_rib_D_e,Exchange of Ribose,0.0,0.0
7454,EX_spmd_e,Exchange of Spermidine,0.0,0.0
7455,EX_thm_e,Exchange of Thiamin,0.0,0.0
7456,EX_trp_L_e,Exchange of L-Tryptophan ,0.0,9.632959264929282e-18
7457,EX_ura_e,Exchange of Uracil ,4.673970155764509,0.0
7458,EX_xan_e,Exchange of Xanthine ,0.0,1.0102626861554552e-16
7459,EX_xyl_D_e,Exchange of D-Xylose ,0.0,0.0
7460,FACOAL161,Fatty-Acid- Coenzyme A Ligase (Hexadecenoate),0.0,-0.09331215168226206
7461,G6PDA,Glucosamine-6-Phosphate Deaminase,0.0,-7.908785097335686e-17
7462,GALK,Galactokinase,0.0,-0.09331215168226203
7463,GALT,Galactose-1-Phosphate Uridylyltransferase,0.0,0.0
7464,GLUPRT,Glutamine Phosphoribosyldiphosphate Amidotransferase,0.0,-0.0933121516822619
7465,GLXO1,Glyoxylate Oxidase,0.0,6.162258990985203e-16
7466,GLYK,Glycerol Kinase,0.0,-0.06220810112150778
7467,GLYOX,Hydroxyacylglutathione Hydrolase,0.0,1.68330144893198e-16
7468,GND,Phosphogluconate Dehydrogenase,0.0,-3.065568847703236e-17
7469,GPDDA1,Glycerophosphodiester Phosphodiesterase (Glycerophosphocholine),0.0,0.0
7470,HEX7,Hexokinase (D-Fructose:ATP),0.0,-0.09331215168226191
7471,HISD,Histidase,0.0,-7.733992296560122e-17
7472,HXPRT,Hypoxanthine Phosphoribosyltransferase (Hypoxanthine),0.0,-2.498001805406602e-16
7473,HYXNt,Hypoxanthine Transport,0.0,-0.0
7474,IMACTD,Imidazole Acetaldeyde Dehydrogenase,0.0,1.6653345369377348e-16
7475,IMPC,IMP Cyclohydrolase,0.0,0.0
7476,IZPN,Imidazolonepropionase,0.0,1.0161844879943601e-16
7477,LCADi,Lactaldehyde Dehydrogenase,0.0,5.3616576798453655e-17
7478,LDH_D,D-Lactate Dehydrogenase,0.0,-6.876756437022461e-17
7479,LDH_L,L-Lactate Dehydrogenase,-20.9109223635918,-4.247701877829819e-17
7480,LGTHL,Lactoylglutathione Lyase,0.0,-1.5778181081364942e-16
7481,MALT,Alpha-Glucosidase,9.054632095658553,0.0
7482,MDH,Malate Dehydrogenase,24.6975562673261,-3.4258865820584215e-18
7483,MI1PP,Myo-Inositol 1-Phosphatase,0.0,0.0
7484,MI3PP,Myo-Inositol 3-Phosphatase,0.7251909388239781,0.0
7485,MI4PP,Myo-Inositol 4-Phosphatase,0.0,0.0
7486,NT5C,Nicotinate D-Ribonucleotide Phosphohydrolase,0.0,-0.09331215168226187
7487,NTD3, 5'-Nucleotidase (dCMP),0.0,-0.09331215168226178
7488,NTD5_a,5-Nucleotidase (dTMP),0.0,-0.09331215168226181
7489,OAADC,Oxaloacetate Decarboxylase,0.0,-4.4437875336654115e-17
7490,ORNDC,Ornithine Decarboxylase,0.0,2.2745227363884004e-16
7491,PFK,Phosphofructokinase,0.0,-0.031104050560754014
7492,PHETA1,Phenylalanine Transaminase,0.0,-1.0394654990733735e-16
7493,PIt7,Phosphate Transport In/Out via Three Na+ Symporter,0.0,4.5983532715548516e-17
7494,PRFGS,Phosphoribosylformylglycinamidine Synthase,0.0,-0.09331215168226187
7495,PYDAMK,Pyridoxamine Kinase,0.0,-0.09331215168226183
7496,PYDXNK,Pyridoxine Kinase,0.0,-0.09331215168226183
7497,PYK,Pyruvate Kinase,100.0,-2.7755575615628914e-17
7498,THRD_L,L-Threonine Deaminase,0.0,-7.733992296560122e-17
7499,TMDS,Thymidylate Synthase,0.0,-1.3479947851777556e-16
7500,TYRTA,Tyrosine Transaminase,0.0,1.232595164407831e-32
7501,XYLt,D-Xylose Reversible Transport,0.0,0.0
7502,r0392,D-Glyceraldehyde:NAD+ Oxidoreductase Ec:1.2.1.3,-18.71294767187177,1.3440884766266643e-17
7503,r0792,5-Methyltetrahydrofolate:NAD+ Oxidoreductase / Ec:1.5.1.20,0.0,0.0
7504,r1667,Y+Lat2 Utilized Transport,0.0,5.97186563934765e-17
7505,EX_pydxn_e,Exchange of Pyridoxine,0.0,0.0
7506,PYDXNtr,Transport of Pyridoxine via Diffusion,0.0,0.0
7507,EX_pydx_e,Exchange of Pyridoxal,0.0,0.0
7508,PYDXtr,Transport of Pyridoxal ,0.0,0.0
7509,EX_pydam_e,Exchange of Pyridoxamine,0.0,0.0
7510,PYDAMtr,Transport of Pyridoxamine via Diffusion,0.0,-0.0
7511,EX_4hbz_e,Exchange of 4-Hydroxybenzoate,0.0,0.0
7512,EX_34dhpha_e,Exchange of 34Dhpha,0.0,0.0
7513,EX_ppa_e,Exchange of Propionate ,0.0,0.0
7514,EX_arab_L_e,Exchange of L-Arabinose ,0.0,0.0
7515,UGLT,UDPglucose-Hexose-1-Phosphate Uridylyltransferase,0.0,0.0
7516,EX_gam_e,Exchange of D-Glucosamine,0.0,0.0
7517,URCN,Urocanase,0.0,1.0161844879943601e-16
7518,EX_pyr_e,Exchange of Pyruvate ,0.0,6.876756437022461e-17
7519,PYRt2r,Transport of Pyruvate Reversible via Proton Symport,0.0,-0.0
7520,EX_tre_e,Exchange of Trehalose,0.0,0.0
7521,ACGAM2E,N-Acetylglucosamine 2-Epimerase,0.0,-0.0
7522,DCMPDA,DCMP Deaminase,60.92039231948849,1.3877787807814457e-17
7523,EX_btn_e,Exchange of Biotin ,0.0,0.0
7524,EX_lcts_e,Exchange of Lactose ,0.0,0.0
7525,FTHFL,Formate-Tetrahydrofolate Ligase,0.0,-0.09331215168226194
7526,EX_ade_e,Exchange of Adenine ,87.25983357337243,0.0
7527,EX_etoh_e,Exchange of Ethanol ,0.0,0.0
7528,ETOHt,Ethanol Reversible Transport,0.0,0.0
7529,EX_acald_e,Exchange of Acetaldehyde ,0.0,4.3614392854149334e-17
7530,ACALDt,Acetaldehyde Reversible Transport,0.0,-0.0
7531,EX_sucr_e,Exchange of Sucrose ,0.0,0.0
7532,THMt3,Thiamine Transport in via Proton Antiport,0.0,-2.3211735129025024e-17
7533,AACOAT,Acetoacetyl Coenzyme A:Acetate Coa-Transferase,0.0,-0.09331215168226463
7534,EX_pheme_e,Exchange of Heme,0.0,0.0
7535,FORTHFC,Formiminotetrahydrofolate Cyclodeaminase (Ec 4.3.1.4),0.0,0.0
7536,GLNt4,"Transport of L-Glutamine  via Sodium Symport, Reversible",0.0,-5.183476550296768e-17
7537,MTRI,5-Methylthioribose-1-Phosphate Isomerase,0.0,0.0
7538,NADN,NAD Nucleosidase,0.0,-0.18662430336452385
7539,EX_mqn8_e,Exchange of Menaquinone 8 ,0.0,0.0
7540,MK8t,Menaquinone Secretion/ Uptake (Menaquinone 8),0.0,0.0
7541,MTHFD2,Methylenetetrahydrofolate Dehydrogenase (NAD),0.0,1.1102230246251565e-16
7542,EX_gua_e,Exchange of Guanine ,100.0,0.0
7543,AHC,Adenosylhomocysteinase,-9.230820818060003,-0.0
7544,EX_4abut_e,Exchange of 4-Aminobutanoate ,0.0,0.0
7545,ABUTt2r,"Transport of 4-Aminobutyrate  via Proton Symport, Reversible",0.0,-7.302808142328267e-17
7546,OBDHc,"2-Oxobutanoate Dehydrogenase, Cytosolic",0.0,1.249000902703301e-16
7547,EX_taur_e,Exchange of Taurine ,0.0,0.0
7548,EX_phpyr_e,Exchange of Phenylpyruvate,0.0,0.0
7549,EX_tym_e,Exchange of Tyramine,0.0,0.0
7550,EX_2hyoxplac_e,2-Hydroxyphenylacetate,0.0,0.0
7551,EX_lanost_e,Exchange of Lanosterol,0.0,0.0
7552,PHPYRte,Transport of Phenylpyruvate via Proton Symport,0.0,2.3211735129025024e-17
7553,PHPYRtm,"Transport of Phenylpyruvate via Proton Symport, Mitochondrial",0.0,1.8922020319761752e-17
7554,3MOX4HOXMte,"Transport 3-Methoxy-4-Hydroxymandelate, Extracellular",0.0,0.0
7555,EX_3mox4hoxm_e,Exchange of 3-Methoxy-4-Hydroxymandelate,0.0,0.0
7556,GLXte,"Transport of Glyoxylate, Extracellular",0.0,4.637429692900534e-16
7557,EX_glx_e,Exchange of Glyoxylate,0.0,0.0
7558,CE4970tm,"2-Methylbutyrylglycine Transport, Mitochondrial",0.0,-3.1933008830242003e-17
7559,CE4970te,"2-Methylbutyrylglycine Transport, Extracellular",0.0,0.0
7560,EX_CE4970_e,Exchange of 2-Methylbutyrylglycine,0.0,0.0
7561,CE2026tm,"3-Methyl-Crotonyl-Glycine Transport, Mitochondrial",0.0,0.0
7562,CE2026te,"3-Methyl-Crotonyl-Glycine Transport, Extracellular",0.0,0.0
7563,EX_CE2026_e,Exchange of 3-Methyl-Crotonyl-Glycine,0.0,0.0
7564,CE4968tm,"Isovalerylglycine Transport, Mitochondrial",0.0,-3.1933008830242003e-17
7565,CE4968te,"Isovalerylglycine Transport, Extracellular",0.0,0.0
7566,EX_CE4968_e,Exchange of Isovalerylglycine,0.0,0.0
7567,ACTYRm,Acetylation of Tyrosine,0.0,-1.6653345369377348e-16
7568,ACTYRtc,Transport of N-Acetyl-Tyrosine into Cytosol,0.0,0.0
7569,ACTYRte,Secretion of N-Acetyl-Tyrosine,0.0,0.0
7570,EX_actyr_e,Exchange of N-Acetyl-Tyrosine,0.0,0.0
7571,SUCACETATc,"Alternative Route for Formation of Succinylacetone, from Fumarylacetoacetate",0.0,2.4329689033570492e-17
7572,SUCACETATALTc,"Alternative Route for Formation of Succinylacetone, from Maleylacetoacetate",0.0,2.4329689033570492e-17
7573,SUCACETOc,"Alternative Route for Formation of Succinylacetone, from Succinyl-Acetoacetate",0.0,0.0
7574,SUCACETOte,Transport of Succinylacetone,0.0,0.0
7575,EX_sucaceto_e,Exchange of Succinylacetone,0.0,0.0
7576,VANILPYRc,Formation of Vanilpyruvic Acid from Vanilalanine,0.0,-2.322737302179745e-16
7577,VANILLACc,Formation of Vanil-Lactate,0.0,0.0
7578,CE2176tm,Transport of 3-Methoxy-Tyrosine into Mitochondrial,0.0,0.0
7579,NACVANALAm,Acetylation of 3-Methoxy-Tyrosine ,0.0,-1.6653345369377348e-16
7580,NACVANALAtm,Transport of Acetyl-Vanilalanine,0.0,0.0
7581,NACVANALAte,Secretion of Acetyl-Vanilalanine,0.0,0.0
7582,VANILLACte,Secretion of Vanil-Lactate,0.0,0.0
7583,EX_vanillac_e,Exchange of Vanil-Lactate,0.0,0.0
7584,EX_nacvanala_e,Exchange of Acetyl-Vanilalanine,0.0,0.0
7585,2H3MVc,Formation of 2-Hydroxy-3-Methyl-Valerate,0.0,3.4258865820584277e-18
7586,2H3MVte,Transport of 2-Hydroxy-3-Methyl-Valerate,0.0,-1.9692369714405297e-16
7587,EX_2h3mv_e,Exchange of 2-Hydroxy-3-Methyl-Valerate,0.0,0.0
7588,2HIVc,Formation of 2-Hydroxy-Isovalerate,0.0,3.4258865820584215e-18
7589,2HIVte,Transport of 2-Hydroxy-Isovalerate,0.0,-6.851773164116843e-18
7590,EX_2hiv_e,Exchange of 2-Hydroxy-Isovalerate,0.0,0.0
7591,2M3HBUc,Formation of 2-Methyl-3-Hydroxy-Butyrate,0.0,5.551115123125783e-17
7592,2M3HBUtm,"Transport of 2-Methyl-3-Hydroxy-Butyrate, Mitochondrial",0.0,0.0
7593,2M3HBUte,"Transport of 2-Methyl-3-Hydroxy-Butyrate, Extracellular",0.0,0.0
7594,EX_2m3hbu_e,Exchange of 2-Methyl-3-Hydroxy-Butyrate,0.0,0.0
7595,2M3OVCOAm,Formation of 2-Methyl-3-Oxo-Valeryl Coa,0.0,0.0
7596,2M3OVACm,Formation of 2-Methyl-3-Oxo-Valerate,0.0,0.0
7597,2M3OVACtm,"Transport of 2-Methyl-3-Oxo-Valerate, Mitochondrial",0.0,0.0
7598,2M3HVACc,Formation of 2-Methyl-3-Hydroxy-Valerate,0.0,3.4258865820584215e-18
7599,2M3HVACte,Transport of 2-Methyl-3-Hydroxy-Valerate,0.0,0.0
7600,EX_2m3hvac_e,Exchange of 2-Methyl-3-Hydroxy-Valerate,0.0,0.0
7601,3H3MGLTc,Formation of 3-Hydroxy-3-Methyl-Glutarate,0.0,-6.938893903907228e-18
7602,3H3MGLTte,Transport of 3-Hydroxy-3-Methyl-Glutarate,0.0,5.551115123125783e-17
7603,EX_3h3mglt_e,Exchange of 3-Hydroxy-3-Methyl-Glutarate,0.0,0.0
7604,3MGLUTACc,Formation of 3-Methyl-Glutaconate,0.0,-4.579669976578771e-16
7605,3MGLUTACtm,"Transport of 3-Methyl-Glutaconate, Mitochondrial",0.0,0.0
7606,3MGLUTACte,"Transport of 3-Methyl-Glutaconate, Extracellular",0.0,0.0
7607,EX_3mglutac_e,Exchange of 3-Methyl-Glutaconate,0.0,0.0
7608,3MGLUTRc,Formation of 3-Methyl-Glutarate,0.0,1.1102230246251565e-16
7609,3MGLUTRte,Transport of 3-Methyl-Glutarate,0.0,0.0
7610,EX_3mglutr_e,Exchange of 3-Methyl-Glutarate,0.0,0.0
7611,PPIOGLYc,Formation of Propionyl-Glycine,0.0,0.0
7612,PPIOGLYtm,"Transport of Propionyl-Glycine, Mitochondrial",0.0,1.9218735054455704e-17
7613,PPIOGLYte,"Transport of Propionyl-Glycine, Extracellular",0.0,0.0
7614,EX_ppiogly_e,Exchange of Propionyl-Glycine,0.0,0.0
7615,MVLACc,Formation of Mevalonate-Lactone,0.0,0.0
7616,MVLACte,Transport of Mevalonate-Lactone,0.0,0.0
7617,EX_mvlac_e,Exchange of Mevalonate-Lactone,0.0,0.0
7618,TIGGLYc,Formation of Tiglylglycine,0.0,0.0
7619,TIGGLYtm,"Transport of Tiglylglycine, Mitochondrial",0.0,0.0
7620,TIGGLYte,"Transport of Tiglylglycine, Extracellular",0.0,0.0
7621,EX_tiggly_e,Exchange of Tiglylglycine,0.0,0.0
7622,TD2GLTRCOAm,"Acyl Coenzyme A Dehydrogenase for Glutaryl Coenzyme A, Forming Trans-Delta-2-Glutaryl Coenzyme A",0.0,-2.498001805406602e-16
7623,3HGLUTCOAm,"Acyl Coenzyme A Dehydrogenase for Glutaryl Coenzyme A, Forming 3-Hydroxy-Glutaryl Coenzyme A",0.0,0.0
7624,3OHGLUTACm,Formation of 3-Hydroxy-Glutarate,0.0,0.0
7625,3OHGLUTACtm,"Transport of 3-Hydroxy-Glutarate, Mitochondrial",0.0,0.0
7626,3OHGLUTACte,"Transport of 3-Hydroxy-Glutarate, Extracellular",0.0,0.0
7627,3OHGLUTACOAT3t,"Transport of 3-Hydroxy-Glutarate, Extracellular, Antiport",0.0,1.6036360269923727e-16
7628,EX_3ohglutac_e,Excahnge of 3-Hydroxy-Glutarate,0.0,0.0
7629,GLUTACOAm,Formation of Glutaconyl Coenzyme A,0.0,-2.914335439641036e-16
7630,GLUTCONm,Formation of Glutaconic Acid,0.0,0.0
7631,GLUTCONtm,"Transport of Glutaconate, Mitochondrial",0.0,0.0
7632,GLUTCONte,"Transport of Glutaconate, Extracellular",0.0,0.0
7633,EX_glutcon_e,Exchange of Glutaconate,0.0,0.0
7634,3HIVAcm,Formation of 3-Hydroxy-Isovalerate,0.0,0.0
7635,3HIVActm,"Transport of 3-Hydroxy-Isovalerate, Mitochondrial",0.0,0.0
7636,3HIVActe,"Transport of 3-Hydroxy-Isovalerate, Extracellular",0.0,0.0
7637,EX_3hivac_e,Exchange of 3-Hydroxy-Isovalerate,0.0,0.0
7638,3HADICOAx,Formation of 3-Hydroxy-Adipoyl Coa,0.0,7.494005416219807e-16
7639,3HADPACx,Formation of 3-Hydroxy-Adipate,0.0,6.938893903907228e-18
7640,3HADPACtxc,"Transport of 3-Hydroxy-Adipate, Peroxisomal",0.0,0.0
7641,3HADPACte,"Transport of 3-Hydroxy-Adipate, Extracellular",0.0,0.0
7642,EX_3hadpac_e,Exchange of 3-Hydroxy-Adipate,0.0,0.0
7643,3OHSEBCOAx,Formation of 3-Hydroxy-Sebacoyl Coa,0.0,2.6367796834847468e-15
7644,3OHSEBACx,Formation of 3-Hydroxy-Sebacic Acid,0.0,6.938893903907228e-18
7645,3OHSEBACtxc,"Transportof 3-Hydroxy-Sebacic Acid, Peroxisomal",0.0,0.0
7646,3OHSEBACte,"Transport of 3-Hydroxy-Sebacic Acid, Extracellular",0.0,0.0
7647,EX_3ohsebac_e,Exchange of 3-Hydroxy-Sebacic Acid,0.0,0.0
7648,3OHSUBCOAx,Formation of 3-Hydoxy-Suberyl Coa,0.0,1.6930901125533637e-15
7649,3OHSUBACx,Formation of 3-Hydoxy-Suberic Acid,0.0,6.938893903907228e-18
7650,3OHSUBACtxc,"Transport of 3-Hydoxy-Suberic Acid, Peroxisomal",0.0,0.0
7651,3OHSUBACte,"Transport of 3-Hydoxy-Suberic Acid, Extracellular",0.0,0.0
7652,EX_3ohsubac_e,Exchange of 3-Hydoxy-Suberic Acid,0.0,0.0
7653,CAPROICc,Formation of Hexanoic Acid,0.0,5.551115123125783e-17
7654,5OHHEXAc,Formation of 5-Hydroxy-Hexanoate,0.0,1.31054085062586e-16
7655,5OHHEXAte,"Transport of 5-Hydroxy-Hexanoate, Extracellular",0.0,0.0
7656,EX_5ohhexa_e,Exchange of 5-Hydroxy-Hexanoate,0.0,0.0
7657,7OHOCTAc,Formation of 7-Hydroxy-Octanoate,0.0,1.31054085062586e-16
7658,7OHOCTAte,"Transport of 7-Hydroxy-Octanoate, Extracellular",0.0,0.0
7659,EX_7ohocata_e,Exchange of 7-Hydroxy-Octanoate,0.0,0.0
7660,ETHMALCOAc,Formation of Ethylmalonyl Coa,0.0,1.0408340855860843e-15
7661,ETHMALACc,Formation of Ethylmalonic Acid,0.0,-6.938893903907228e-18
7662,ETHMALACte,Transport of Ethylmalonic Acid,0.0,0.0
7663,EX_ethmalac_e,Exchange of Ethylmalonic Acid,0.0,0.0
7664,HEXGLYc,Formation of Hexanoyl-Glycine,0.0,-6.938893903907228e-18
7665,HEXGLYte,Transport of Hexanoyl-Glycine,0.0,0.0
7666,EX_hexgly_e,Exchange of Hexanoyl-Glycine,0.0,0.0
7667,METHSUCCOAc,Formation of Methyl-Succinyl Coa,0.0,0.0
7668,METHSUCC,Formation of Methyl-Succinate,0.0,-6.938893903907228e-18
7669,METHSUCCte,Transport of Methyl-Succinate,0.0,0.0
7670,EX_methsucc_e,Exchange of Methyl-Succinate,0.0,0.0
7671,SUBGLYc,Formation of Suberyl-Glycine,0.0,1.817990202823694e-15
7672,SUBGLYte,Transport of Suberyl-Glycine,0.0,0.0
7673,EX_subgly_e,Exchange of Suberyl-Glycine,0.0,0.0
7674,4OHBUTm,Formation of 4-Hydroxy-Butyrate,35.93252271678026,0.0
7675,4OHBUTtmc,"Transport of 4-Hydroxy-Butyrate, Mitochondrial",35.93252271678026,0.0
7676,4OHBUTtce,"Transport of 4-Hydroxy-Butyrate, Extracellular",35.93252271678026,0.0
7677,EX_4ohbut_e,Exchange of 4-Hydroxy-Butyrate,35.93252271678026,0.0
7678,12HPETUPKt,"Transport of 12-Hydroperoxyeicosa-5, 8, 10, 14-Tetraenoate, by Diffusion",0.0,0.0
7679,15HPETUPKt,"Transport of 15(S)-HPETE, Diffusion",0.0,0.0
7680,3AIBSYMPt,"3-Amino-Isobutyrate Transport, Sodium Symport",0.0,3.065568847703236e-17
7681,AK2LGCHOLABCt,1-Alkyl 2-Acylglycerol 3-Phosphocholine Transport,0.0,-0.09331215168226181
7682,APRGSTRNABCt,"Hydroxyprogesterone Transport, Active",0.0,-0.09331215168226194
7683,C14770UPKt,"Transport of 11, 12-EET, Diffusion",0.0,0.0
7684,C14771UPKt,"Transport of 14, 15-EET, Diffusion",0.0,0.0
7685,CE1243UPKt,Transport of 12S-HHT by Diffusion,0.0,0.0
7686,CE2510ABCt,"Transport of 11-Cis-Eicosenoate, Active",0.0,-0.09331215168226172
7687,CE2537ABCt,"Transport of 15-Hydroxy- (8Z, 11Z, 13E)-Eicosatrienoate, Active",0.0,-0.09331215168226181
7688,CE7082UPKt,"Transport of 15(S)-HEPE, Diffusion",0.0,0.0
7689,CE7172UPKt,"Transport of 14, 15-DIHETE, Diffusion",0.0,0.0
7690,DIGALSGALSIDESECt,Transport of Digalactosylceramidesulfate ,0.0,0.0
7691,NRVNCABCt,"Transport of 15-Tetracosenoate, Diffusion",0.0,-0.09331215168226183
7692,PAFABCt,Transport of 1-Alkyl 2-Acteylglycerol 3-Phosphocholine ,0.0,-0.09331215168226181
7693,PAIL_hs_SECt,Transport of 1-Phosphatidyl-1D-Myo-Inositol,0.0,-0.03110405056075425
7694,PAILPALM_HSSECt,Transport of 1-Palmitoylglycerophosphoinositol,0.0,0.0
7695,PAILR_HSSECt,Transport of 1-Arachidonoylglycerophosphoinositol,0.0,0.0
7696,PCHLN225_HSABCt,"Transport of 1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)",0.0,-0.09331215168226181
7697,PCHOL2LINL_HSABCt,Transport of 2-Linoleoylglycerophosphocholine,0.0,-0.09331215168226181
7698,PCHOL2OLE_HSABCt,Transport of 2-Oleoylglycerophosphocholine,0.0,-0.09331215168226181
7699,PCHOL2STE_HSABCt,Transport of 2-Stearoylglycerophosphocholine,0.0,-0.09331215168226181
7700,PCHOLAR_HSABCt,Transport of 1-Arachidonoyl-Glycero-3-Phosphocholine,0.0,-0.09331215168226181
7701,PCHOLDOC_HSABCt,Transport of 1-Docosahexaenoylglycerophosphocholine,0.0,-0.09331215168226181
